Date,QLD,NSW,VIC,SA,TAS
3/10/2018,66.4,74.21,189.69,205.42,174.55
3/10/2018,65.28,72.99,275.14,295.83,249.5
3/10/2018,73.93,82.98,193.99,205.47,147.13
3/10/2018,75.24,83.48,160.93,167.83,107.09
3/10/2018,75.47,84,128.22,126.35,91.53
3/10/2018,66.53,76.46,146.16,140.81,115.16
3/10/2018,65.33,76.29,124.04,118.47,112.46
3/10/2018,66.05,77.58,92.15,88.79,82.54
3/10/2018,72.28,85.87,94,88.23,87.33
3/10/2018,70.6,82.32,87.87,80.87,82.25
3/10/2018,81.55,92.33,96.91,88.04,90.21
3/10/2018,83.62,93.74,106.57,99.83,99.01
3/10/2018,100.12,113.54,123.2,116.31,114.2
3/10/2018,92.1,102.59,105.74,101.19,87.51
3/10/2018,94.37,103.44,106.62,104.69,85.35
3/10/2018,100.55,110.21,115.69,113.74,76.88
3/10/2018,95.29,105.3,110.94,109.44,38.78
3/10/2018,110.02,121.7,128.6,125.92,45.37
3/10/2018,106.99,117.78,124.11,120.04,103.9
3/10/2018,127.57,137.83,144.47,137.15,117.4
3/10/2018,93.02,102.73,110.77,106.06,98.25
3/10/2018,101.43,109.34,113.51,104.09,90.97
3/10/2018,102.25,110.06,113.21,104.07,100.56
3/10/2018,100.9,110.16,113.4,108.4,85.62
3/10/2018,88.34,94.19,96.03,92.46,76.3
3/10/2018,79.62,83.15,84.39,80.15,78.82
3/10/2018,113.62,119.76,116.73,108.5,108.74
3/10/2018,140.17,149.54,144.62,133.24,132.25
3/10/2018,121.74,134.44,134.55,125.68,124.2
3/10/2018,103.32,117.41,122.32,121.97,113.58
4/10/2018,78.68,86.16,89.36,89.42,84.56
4/10/2018,95.65,105.44,121.44,119.47,121.54
4/10/2018,67.26,73.27,99.87,96.28,62.65
4/10/2018,64.17,68.85,72.32,71.58,38.71
4/10/2018,61.25,64.92,67.69,67.1,70.24
4/10/2018,53.09,55.9,56.31,54.93,58.52
4/10/2018,54.02,56.64,56.31,54.47,58.14
4/10/2018,56.43,59.52,58.47,56.57,60.43
4/10/2018,57.81,60.11,59.5,59.23,61.75
4/10/2018,60.74,63.94,64.28,63.81,67.23
4/10/2018,65.01,68.24,69.03,69.19,72.72
4/10/2018,62.02,63.16,64.3,62.4,68.23
4/10/2018,69.97,72.6,74.81,72.54,67.6
4/10/2018,106.96,121.33,128.55,127.01,88.17
4/10/2018,73.39,82.4,87.35,88.54,69.19
4/10/2018,83.82,98.59,104.75,105,90.36
4/10/2018,74.47,89.91,94.72,94.29,93.16
4/10/2018,70.18,134.92,138.2,135.32,131.02
4/10/2018,64.95,100.9,103.08,102.38,98.47
4/10/2018,64.81,127.96,127.36,125.55,120.24
4/10/2018,64.99,129.17,126.15,122.66,119.25
4/10/2018,64.21,113.9,111.09,106.54,106.49
4/10/2018,72.69,89.17,87.4,83.39,84.63
4/10/2018,64.99,84.86,83.3,78.76,80.14
4/10/2018,75.34,90.94,90.89,83.53,128.25
4/10/2018,66.42,80.64,81.38,73.2,83.63
4/10/2018,77.48,97.29,95.66,83.84,91.79
4/10/2018,85.6,141.02,138.11,119.89,133.04
4/10/2018,85.23,102,99.63,86.08,88.62
4/10/2018,79.69,91.3,88.09,75.96,50.2
4/10/2018,81.59,91.62,89.19,78.01,45.36
4/10/2018,87.03,94.28,92.95,82.07,47.75
4/10/2018,86.98,92.37,93.04,81.59,69.15
4/10/2018,102.81,107.04,103.84,92.53,88.62
4/10/2018,122.92,126.79,125.27,116.2,119.03
4/10/2018,116.5,118.96,118.79,109.02,113.39
4/10/2018,113.23,115.55,115.75,109.17,107.08
4/10/2018,116.04,118.14,120.09,112.75,110.79
4/10/2018,109.33,112.22,118.17,114.07,109.16
4/10/2018,97.06,100.14,105.63,103.12,97.87
4/10/2018,96.2,103.02,108.86,103.15,102.17
4/10/2018,79.3,83.55,88.31,84.8,84.84
4/10/2018,79.67,82.61,87.61,84.67,85.2
4/10/2018,72.43,75.01,80.5,79.07,76.58
4/10/2018,112.15,116.13,119.98,115.42,114.68
4/10/2018,91.98,94.08,97.08,95,109.71
4/10/2018,67.07,69.25,73.69,71.6,74.65
4/10/2018,62.57,65.81,95.97,95.58,97.99
5/10/2018,62.02,63.9,67.95,68.57,71.12
5/10/2018,58.55,60.42,93.76,92.14,97.58
5/10/2018,57.74,59.86,227.44,222.96,236.46
5/10/2018,61.98,65.78,93.85,94.62,97.64
5/10/2018,57,60.28,64.1,65.57,68.37
5/10/2018,57.23,59.76,62.59,63.67,77.07
5/10/2018,58.59,59.7,60.96,60.8,65.75
5/10/2018,57.18,58.35,58.98,58.22,63.59
5/10/2018,55.01,55.12,54.92,55.39,57.35
5/10/2018,60.52,61.12,62.03,63.9,64.88
5/10/2018,64.92,62.02,64.75,66.44,68.29
5/10/2018,63.17,60.1,62.48,61.86,65.29
5/10/2018,67.41,67.73,71.57,71.03,73.9
5/10/2018,72.4,73.59,78.8,78.86,79.6
5/10/2018,74.6,76.44,81.61,83.23,83.64
5/10/2018,91.03,96.86,103.22,105.72,71.03
5/10/2018,127.05,138.65,144.09,145.62,71.64
5/10/2018,110.53,118.41,120.67,125.1,83.08
5/10/2018,93.44,98.76,98.85,103,96.43
5/10/2018,72.45,75.45,72.92,75.54,70.37
5/10/2018,78.07,82.62,81.02,82.64,190.37
5/10/2018,86.97,95.02,95.56,98.28,97.94
5/10/2018,104.29,113.24,112.61,116.6,85.22
5/10/2018,96.16,103.35,102.06,105.99,51.57
5/10/2018,108.34,119.85,120.73,123.7,83.4
5/10/2018,88.83,95.18,93.99,94.4,82.81
5/10/2018,74.79,80.13,78.36,80.15,75.49
5/10/2018,112.48,118.18,115.28,116.39,111.84
5/10/2018,88.13,89.96,88.1,88.47,123.18
5/10/2018,90.24,93.73,92.24,92.9,102.6
5/10/2018,82.57,83.97,82.56,83.19,78.29
5/10/2018,96.18,100.01,100.06,100.6,96.25
5/10/2018,82.12,84.49,83.03,84.02,78.56
5/10/2018,70.48,69.92,69.21,70.5,70.59
5/10/2018,99.13,101.33,102.57,104.88,103.17
5/10/2018,154.27,157.71,158.38,154.84,151.85
5/10/2018,161.52,163.92,162.95,159.66,153.76
5/10/2018,260.14,267.18,268.5,261.82,253.85
5/10/2018,134.23,141.11,147.61,146.22,140.55
5/10/2018,106.29,113.19,117.58,116.77,112.2
5/10/2018,113.05,121.47,124.54,120.17,119.95
5/10/2018,102,111.83,118.21,118.21,120.72
5/10/2018,103.92,113,121.48,123.42,150.12
5/10/2018,75.23,82.33,111.04,118.4,107.66
5/10/2018,115.04,126.85,134.15,141.57,134.64
5/10/2018,81.07,88.11,93.57,100.35,101.41
5/10/2018,100.81,112.83,139.59,142.23,134.82
5/10/2018,106.4,124.18,154.51,160.33,147.76
6/10/2018,99.94,116.71,125.7,130.98,171.97
6/10/2018,72.26,82.03,97.63,100.26,132.07
6/10/2018,64.92,73.41,130.84,128.83,129.55
6/10/2018,62.38,70.9,210.64,207.37,217.22
6/10/2018,63.43,73.11,110.52,111.87,115.21
6/10/2018,64.51,74.8,79.42,80.87,83.51
6/10/2018,60.59,69.78,73.16,73.41,77.22
6/10/2018,57.89,66.65,69.53,69.88,73.42
6/10/2018,59.49,68.04,71.28,71.34,75.14
6/10/2018,61.42,70.48,73.76,74.09,77.79
6/10/2018,66.03,75.87,81.48,82.39,85.75
6/10/2018,59.35,65.89,82.72,85.54,86.97
6/10/2018,62.11,68.09,107.44,111.44,111.78
6/10/2018,61.15,67.9,75.95,78.57,79.84
6/10/2018,59.01,65.28,69.2,72.04,73.32
6/10/2018,60.83,68.16,72.39,75.89,76.22
6/10/2018,65.71,73.84,78.85,82.85,82.67
6/10/2018,65.86,74.59,78.28,82.64,81.97
6/10/2018,95.86,114.97,122.27,130.06,127.27
6/10/2018,81.68,96.93,102.99,110.75,107.21
6/10/2018,72.18,87.37,92.39,100.52,95.91
6/10/2018,67.64,80.46,84.81,91.87,88.34
6/10/2018,64.07,74.94,80.27,87.76,83.82
6/10/2018,60.9,68.97,73.72,79.57,76.84
6/10/2018,60.88,68.76,73.95,80.57,77.37
6/10/2018,58.82,65.56,69.82,74.75,72.96
6/10/2018,57.04,63.54,68.56,73.88,71.57
6/10/2018,61.92,70.37,76.95,84.96,80.2
6/10/2018,64.04,72.5,79.56,87.86,82.72
6/10/2018,-174.83,163.8,176.96,195.32,177.92
6/10/2018,49.56,70.47,75.42,86.87,73.53
6/10/2018,55.79,63,68.33,80.9,65.23
6/10/2018,58.64,63.27,69.7,83.13,66.65
6/10/2018,60.51,64.21,70.32,83.1,67.46
6/10/2018,62.52,67.48,73.57,87.79,74.04
6/10/2018,78.04,87.9,96.43,111.93,92.96
6/10/2018,132.88,168,180.46,203.91,171.81
6/10/2018,124.73,146.76,160.26,181.7,153.61
6/10/2018,77.39,83.12,97.41,115.62,93.56
6/10/2018,78.98,83.93,106.82,125.7,103.22
6/10/2018,76.46,82.85,95.41,112.03,92.84
6/10/2018,77.5,86,119.94,139.95,115.7
6/10/2018,77.88,87.47,93.16,107.77,89.67
6/10/2018,68.66,77.62,83.15,96.22,214.96
6/10/2018,113.79,127.61,141.65,157.95,125.57
6/10/2018,69.31,74.44,108.79,121.55,96.93
6/10/2018,59.38,62.71,152.43,161.93,133.04
6/10/2018,55.29,59.03,265.15,285.47,250.95
7/10/2018,56.44,61.49,126.04,141.97,118.63
7/10/2018,55.83,61.33,117.6,135.1,118.22
7/10/2018,53.48,59.49,136.75,157.58,140.6
7/10/2018,54.06,61.3,95.57,111.11,98.94
7/10/2018,54.35,62.16,70.89,80.79,73.71
7/10/2018,52.38,59.75,62.51,70.62,65.07
7/10/2018,55.57,64.11,67.82,77.93,70.65
7/10/2018,52.16,59.67,61.47,69.29,63.88
7/10/2018,53.01,60.19,62.13,68.9,64.68
7/10/2018,52.73,59.69,60.06,63.97,62.54
7/10/2018,52.57,58.61,59.24,62.5,61.88
7/10/2018,53.42,59.52,60.35,62.99,63.19
7/10/2018,49.5,54.84,55.17,55.29,58.04
7/10/2018,48.64,54.26,53.82,52.91,56.86
7/10/2018,51.13,57.25,55.61,54.19,58.88
7/10/2018,50.26,56.25,54.46,52.91,57.71
7/10/2018,55.87,62.04,60.57,59.25,64.07
7/10/2018,53.14,59.53,59.25,59.94,62.54
7/10/2018,54.24,61.22,62.58,66.67,65.7
7/10/2018,53.88,60.98,61.21,65.19,64.07
7/10/2018,53.59,59.53,59.42,63.03,62.01
7/10/2018,52.99,59.28,58.46,60.9,60.83
7/10/2018,54.23,60.8,60.26,62.88,62.46
7/10/2018,55.6,62.88,62.02,63.46,63.93
7/10/2018,53.66,60.83,60.72,62.38,61.05
7/10/2018,53.08,60.47,60.93,62.33,59.83
7/10/2018,54.59,62.45,62.3,62.81,62.28
7/10/2018,53.83,61.61,62.17,62.52,62.48
7/10/2018,52.56,59.11,60.91,61.42,61.22
7/10/2018,54.4,60.93,64.24,65.33,66.01
7/10/2018,54.6,60.73,68.28,70.36,63.42
7/10/2018,56.07,60.33,67.95,68.86,64.36
7/10/2018,57.77,61.59,100.97,100.45,88.25
7/10/2018,86.48,93.36,132.3,134.78,105.41
7/10/2018,109.02,118.86,149.65,153.25,143.19
7/10/2018,109.45,116.11,125.39,132.81,121.02
7/10/2018,137.29,142.13,150.58,159.84,145.43
7/10/2018,180.29,184.75,192.68,199.82,184.21
7/10/2018,141.5,146.4,155.81,163.41,149.71
7/10/2018,100.51,103.55,109.04,113,109.19
7/10/2018,85.71,87.1,90.87,92.7,182.07
7/10/2018,73.32,74.83,77.03,79.18,214.88
7/10/2018,69.06,70.62,74.18,76.33,110.19
7/10/2018,66.62,68.05,70.56,69.88,74.05
7/10/2018,65.52,65.91,66.21,62.77,69.42
7/10/2018,62.67,63.13,62.69,58.9,65.51
7/10/2018,61.73,63.16,64.67,60,67.49
7/10/2018,62.02,65.62,69.37,66.66,72.36
8/10/2018,52.35,57.02,58.69,55.54,61.38
8/10/2018,53.11,60.07,61.83,57.76,64.55
8/10/2018,54.47,60.68,60.74,54.68,62.99
8/10/2018,57.05,63.57,62.14,55.54,64.43
8/10/2018,51.23,57.27,54.95,48.44,56.91
8/10/2018,52.69,58.91,55.35,48.86,57.3
8/10/2018,53.05,59.37,55.7,49.82,57.74
8/10/2018,52.73,58.6,55.46,49.6,57.53
8/10/2018,51.41,58.87,57.38,50.9,59.86
8/10/2018,53.14,59.92,59.24,52.57,62.15
8/10/2018,63.29,71.33,75.03,66.07,79.05
8/10/2018,73.01,81.83,87.35,76.31,90.62
8/10/2018,80.48,87.88,91.6,80.18,60.13
8/10/2018,77.08,84.71,88.38,78.66,85
8/10/2018,65.76,72.17,74.45,68.16,72.21
8/10/2018,69.18,77.02,80.19,73.1,78.24
8/10/2018,74.37,86.22,93.07,83.59,139.73
8/10/2018,63.59,74.24,80.32,73.48,84.21
8/10/2018,57.26,64.78,68.1,62.05,70.54
8/10/2018,52.07,59.86,63.22,57.33,65.08
8/10/2018,55.35,62.59,66.06,60.2,67.85
8/10/2018,58.64,63.51,65.67,59.68,64.66
8/10/2018,59.22,64.9,69.07,62.93,66.19
8/10/2018,54.22,59.28,62.07,55.15,55.5
8/10/2018,59.54,64.3,67.79,59.29,57.93
8/10/2018,62.65,68.91,74.46,65.24,65.47
8/10/2018,63.44,69.99,76.01,65.41,67.89
8/10/2018,79.02,87.4,94.89,82.68,53.01
8/10/2018,87.96,96.36,110.89,99.14,69.89
8/10/2018,81.89,89.84,98.4,89.05,45.76
8/10/2018,72.75,79.67,85.85,82.95,71.33
8/10/2018,91.28,100.83,110.3,114.52,94.03
8/10/2018,91.02,101.49,112.02,119.13,77.67
8/10/2018,101.71,112.65,125.57,133.42,92.62
8/10/2018,101.93,114.67,127.74,132.98,80.02
8/10/2018,113.52,125.56,136.2,146.42,109.43
8/10/2018,108.43,117.43,125.67,137.06,108.35
8/10/2018,113.63,121.72,129.48,140.45,114.71
8/10/2018,87.03,94.49,102.12,110.42,95.26
8/10/2018,95.45,103.65,110.62,120.01,104.07
8/10/2018,94.05,103.2,110.54,120.41,107.78
8/10/2018,88,95.58,101.65,110.72,98.42
8/10/2018,77.1,83.87,87.48,97.04,84.43
8/10/2018,84.08,94.73,99.91,108.45,101.38
8/10/2018,106.69,118.87,121.54,126.8,126.07
8/10/2018,77.14,84.01,86.66,90.77,89.86
8/10/2018,70.97,78.92,86.21,91.7,89.03
8/10/2018,66.34,73.58,141.86,154.19,145.52
9/10/2018,65.57,72.12,124.99,136.29,128.11
9/10/2018,65.58,74.15,95.87,102.11,99.68
9/10/2018,79.78,92.14,106.84,110.16,109.54
9/10/2018,69.87,78.16,83.25,84.89,86.95
9/10/2018,65.39,71.53,74.49,74.33,79.21
9/10/2018,70.33,75.68,78.12,76.53,82.95
9/10/2018,66.88,72.08,74.08,72,79.13
9/10/2018,81.43,88.88,91.24,87.75,96.72
9/10/2018,80.46,89.06,93.14,88.81,99.29
9/10/2018,79.33,88.28,97.7,92.05,104.99
9/10/2018,88.71,96.8,164.88,152.59,172.71
9/10/2018,82.34,87.2,88.47,76.26,88.7
9/10/2018,84.82,89.14,90.7,78.87,80.78
9/10/2018,102.2,111.16,116.85,105.41,111.29
9/10/2018,84.82,91.68,97.35,88.23,93.73
9/10/2018,75.21,80.64,86.51,78.82,83.7
9/10/2018,83.6,90.91,98.28,90.47,93.71
9/10/2018,89.04,99.09,112.47,109.07,106.9
9/10/2018,108.66,124.85,145.42,143,137.56
9/10/2018,120.35,140.32,152.41,152.28,143.89
9/10/2018,104.9,121.57,133.49,138.42,125.91
9/10/2018,126.39,145.04,162.09,168.69,153.17
9/10/2018,93.65,106.42,118.79,124.71,111.94
9/10/2018,96.29,112.52,125.01,129.54,118.84
9/10/2018,81.26,94.68,122.77,126.89,177.09
9/10/2018,64.34,73.19,81.82,83.89,78.21
9/10/2018,65.97,75.52,111.27,112.8,150.19
9/10/2018,66.86,74.48,82.01,81.88,78.5
9/10/2018,77.01,84.31,92.29,91.28,96.04
9/10/2018,77.74,83.46,89.8,87.33,110.81
9/10/2018,79.28,82.39,87.59,84.18,94.81
9/10/2018,77.5,78.96,81.56,78.12,78.43
9/10/2018,75.81,77.04,79.63,77.56,76.23
9/10/2018,97.93,99.28,101.2,95.19,95.88
9/10/2018,69.49,68.95,69.22,65,65.13
9/10/2018,95.69,96.35,95.31,87.5,90.78
9/10/2018,96.94,98.18,98.03,88.97,93.93
9/10/2018,93.54,92.88,92.22,82.97,89.02
9/10/2018,99.94,102.2,100.96,92.31,97.62
9/10/2018,83.22,84.94,84.27,77.92,74.41
9/10/2018,69.14,70.51,70.64,68.7,56.94
9/10/2018,85.77,91,92.08,88.67,97.88
9/10/2018,72.38,76.41,75.65,71.99,80.85
9/10/2018,62.57,64.61,64.06,62.35,68.76
9/10/2018,65.26,66.24,64.39,62.77,68.74
9/10/2018,65.83,66.67,63.98,63.33,69.13
9/10/2018,59.34,60.72,60.15,58.76,64.62
9/10/2018,58.55,61.74,63.5,65.39,67.53
10/10/2018,55.77,58.86,58.79,59.84,63.04
10/10/2018,52.78,56.97,56.17,57.14,60.57
10/10/2018,53,57.51,56.58,55.45,61.54
10/10/2018,49.46,52.93,49.83,47.83,54.11
10/10/2018,52.58,56.22,52.39,49.85,56.27
10/10/2018,50.42,51.75,44.61,41.41,51.67
10/10/2018,45.96,46.36,41.55,37.75,50.28
10/10/2018,50.39,50.45,22.26,26.88,50.3
10/10/2018,59.53,59.1,35.07,37.11,48.97
10/10/2018,55.49,57.07,23.41,30.4,202.54
10/10/2018,63.25,66.99,65.61,58.26,91.03
10/10/2018,63.69,67.57,69.54,64.75,84.03
10/10/2018,73.4,78.83,84.04,78.31,87.76
10/10/2018,95.35,108.5,118.09,106.31,124.31
10/10/2018,84.26,94.55,100.71,88.46,106.07
10/10/2018,77.27,87.49,90.27,78.25,94.87
10/10/2018,65.88,74.92,76.57,68.57,79.68
10/10/2018,59.61,66.64,68.32,62.89,76.24
10/10/2018,55.3,60.37,60.35,56.5,66.36
10/10/2018,54.61,59.43,57.23,52.57,60.74
10/10/2018,62.91,71.31,68.72,63.25,73.63
10/10/2018,63.69,71.36,68.61,63.06,73.52
10/10/2018,60.15,67.58,66.17,61.14,70.64
10/10/2018,59.2,65.09,63.12,58.88,66.7
10/10/2018,64.03,71.73,70.96,66.06,74.65
10/10/2018,63.54,70.51,69.99,65.08,73.88
10/10/2018,62.6,67.95,67.18,61.37,70.83
10/10/2018,44.54,75.05,73.03,64.83,77.06
10/10/2018,64.89,81.21,78.67,68.46,83.5
10/10/2018,69.14,97.17,92.09,78.74,96.96
10/10/2018,65.83,65.18,61.34,54.34,63.27
10/10/2018,89.83,90.07,84.21,73.6,50.11
10/10/2018,103.3,103.63,90.13,78.24,81.27
10/10/2018,86.59,84.68,72.92,65.32,58.16
10/10/2018,83.57,81.18,74.42,66.74,60.68
10/10/2018,90.91,89.46,82.9,73.87,69.64
10/10/2018,105.4,104.79,100.91,90.25,103.36
10/10/2018,130.6,129.7,129.31,116.4,140.33
10/10/2018,120.85,121.5,124.07,114.79,167.29
10/10/2018,111.55,113.44,118.61,112.27,124.94
10/10/2018,95.79,97.29,102.74,97.15,50.3
10/10/2018,64.04,63.94,67.35,66.94,62.31
10/10/2018,66.86,66.82,67.77,66.17,69.29
10/10/2018,60.26,59.73,57.86,55.07,59.2
10/10/2018,64.36,63.77,61.19,59.29,63.4
10/10/2018,64.34,63.01,59.61,58.33,62
10/10/2018,63.03,64.58,64.46,64.11,66.95
10/10/2018,62.44,66.4,69.23,71.04,72.35
11/10/2018,58.19,60.51,61.96,61.28,64.89
11/10/2018,54.57,56.93,56.78,55.14,59.31
11/10/2018,56.7,58.95,59.22,58.07,61.85
11/10/2018,55.19,56.92,56.51,56.48,59.17
11/10/2018,51.58,52.29,50.53,49.49,52.98
11/10/2018,52.01,51.98,50.77,49.9,53.32
11/10/2018,61.47,60.78,60.42,60.56,63.64
11/10/2018,55.13,54.49,54.25,54.23,57.38
11/10/2018,59.93,60.97,63.22,63.78,66.99
11/10/2018,68.26,70.17,77.06,79.02,80.03
11/10/2018,78.85,84.49,135.15,140.15,109.28
11/10/2018,93.84,102.38,113.95,117.59,110.01
11/10/2018,122.8,135.43,148.49,150.31,138.46
11/10/2018,97.53,110.89,124.66,126.25,116.7
11/10/2018,70.62,79.41,87.37,86.93,83.17
11/10/2018,68.86,75.62,81.69,78.4,77.29
11/10/2018,77.22,80.55,84.13,80.07,80.24
11/10/2018,69.07,73.25,76.1,75.3,72.1
11/10/2018,62.74,66.53,69.17,69.16,123.98
11/10/2018,62.94,68.26,71.28,70.94,78.23
11/10/2018,74.11,80.07,81.85,79.05,85.62
11/10/2018,73.74,78.73,81.52,79.44,85.3
11/10/2018,70.69,73.57,77.28,77.84,80.38
11/10/2018,66,68.16,71.01,74.15,71.16
11/10/2018,76.56,76.18,78.33,80.09,79.29
11/10/2018,76.27,75.46,76.84,79.43,75.99
11/10/2018,70.45,68.91,70.92,74.58,73.58
11/10/2018,65.54,64.33,65.62,67.89,68.34
11/10/2018,61.07,59.53,59.23,58.49,61.63
11/10/2018,71.13,69.32,68.41,65.44,71.3
11/10/2018,66.09,63.42,63.19,59.5,65.87
11/10/2018,71.52,71.44,71.86,66.32,75.02
11/10/2018,127.07,131.35,127.72,114.22,103.56
11/10/2018,81.8,85.94,82.2,74.02,74.25
11/10/2018,91.35,95.28,89.54,80.85,84.59
11/10/2018,144.55,158.48,130.47,113.36,122.72
11/10/2018,119.26,136.35,125.16,109.77,117.82
11/10/2018,148.57,158.8,144.13,124.35,135.78
11/10/2018,99.57,120.02,114.43,106.23,213.87
11/10/2018,112.16,140.36,132.12,120.78,179.03
11/10/2018,89.01,117.11,114.27,103.94,96.36
11/10/2018,82.28,86.82,86.62,81.88,87.5
11/10/2018,87.11,91.98,92.38,87.41,95.23
11/10/2018,66.52,67.36,67.12,63.55,69.58
11/10/2018,70.74,69.95,68.08,63.45,69.94
11/10/2018,63.45,62.36,60.72,55.39,63.42
11/10/2018,64.19,64.12,65.36,58.87,68.13
11/10/2018,63.73,65.96,75.1,70.74,78.13
12/10/2018,58.8,60.67,63.81,59.35,67.64
12/10/2018,56.75,57.27,58.4,53.21,61.91
12/10/2018,57.67,58.31,58.45,52.11,61.65
12/10/2018,58.87,59.77,59.19,53.24,62.19
12/10/2018,54.76,55.57,53.71,48.26,56.27
12/10/2018,53.43,53.91,51.57,46.46,53.96
12/10/2018,57.29,57.07,53.92,48.97,56.29
12/10/2018,59.65,59.63,56.62,51.6,59.04
12/10/2018,60.76,59.85,57.99,53.86,60.36
12/10/2018,60.82,60.16,60.89,57.55,63.87
12/10/2018,67.64,69.39,76.23,72.26,80.77
12/10/2018,84.05,90.04,109.74,103.08,81.55
12/10/2018,83.6,88.17,94.42,89.14,82.84
12/10/2018,105.47,113.06,120.38,99.47,112.74
12/10/2018,87.69,92.55,97.91,84.31,92.53
12/10/2018,81.62,85.19,88.7,73.23,83.66
12/10/2018,76.37,78.63,79.8,72.05,75.01
12/10/2018,80.71,82.32,84.32,74.72,118.08
12/10/2018,71.99,73.2,75.75,69.8,58.16
12/10/2018,73.9,75.46,78.82,78.03,66.4
12/10/2018,97.3,102.29,107.64,110.25,82.32
12/10/2018,80.66,90.22,94.48,96.08,84.93
12/10/2018,75.59,80.02,84.77,87.16,86.53
12/10/2018,75.49,79.36,84.39,98.23,83.8
12/10/2018,73.38,73.92,78.08,88.33,71.07
12/10/2018,74.6,75.35,80.27,103.67,64.57
12/10/2018,82.71,83.09,87.14,117.74,50.25
12/10/2018,96.88,102.26,104.77,136.82,68.82
12/10/2018,84.98,84.67,86.88,112.91,79.9
12/10/2018,80.23,81.32,85.29,111.3,49.45
12/10/2018,69.02,70.75,76.23,105.36,50.6
12/10/2018,72.35,75.13,83.59,111.76,68.71
12/10/2018,83.67,87.18,94.44,124.27,52.79
12/10/2018,91.7,94.94,100.07,107.76,86.27
12/10/2018,101.41,104.24,107.24,109.58,101.96
12/10/2018,83.87,87.74,90.45,91.99,86.19
12/10/2018,103.66,107.26,108.44,109.1,103.1
12/10/2018,115.58,119.23,117.45,114.5,111.72
12/10/2018,115.02,120.17,118.19,114.66,112.61
12/10/2018,110.11,110.79,107.2,103.33,101.49
12/10/2018,90.56,89.29,86.42,80.47,82.93
12/10/2018,87.52,87.15,82.4,75.12,89.33
12/10/2018,116.59,115.4,105.92,92.81,151.28
12/10/2018,94.16,96.21,90.03,78.06,41.64
12/10/2018,148.66,149.91,136.25,115.24,34.51
12/10/2018,144.75,148.62,136.75,116.38,45.56
12/10/2018,106.09,110.58,108.93,93.55,46.19
12/10/2018,105.26,110.81,112.97,102.09,49.26
13/10/2018,78.22,82.35,83.73,80.29,51.1
13/10/2018,65.84,68.48,69.65,71.05,64.78
13/10/2018,61.37,62.82,62.98,65.22,52.82
13/10/2018,61.95,64.29,63.97,66.59,65.85
13/10/2018,57.74,60.02,58.63,61.3,60.44
13/10/2018,53.22,55.37,52.55,54.17,54.23
13/10/2018,56.78,59.08,56.07,57.76,57.89
13/10/2018,57.18,58.8,54.1,55.34,54.68
13/10/2018,55.62,57.49,52.98,54.17,53.73
13/10/2018,55.82,57.3,53.37,54.7,54.65
13/10/2018,62.63,64.58,62.45,64.3,64.32
13/10/2018,58.56,60.88,60.35,62.51,52.92
13/10/2018,66.09,87.78,88.72,90.38,88.74
13/10/2018,63.58,76.79,78.03,80.51,59.51
13/10/2018,65.4,77.72,78.19,80.81,52.14
13/10/2018,71.57,76.01,77.33,79.25,81.47
13/10/2018,119.66,125.23,123.38,127.1,117.57
13/10/2018,71.77,71.03,67.79,69.36,51.38
13/10/2018,68.59,67.98,63.79,64.85,62.92
13/10/2018,62.09,61.2,57.5,57.99,55.6
13/10/2018,66.17,66.33,64.02,65.85,63.01
13/10/2018,68.94,67.7,66.94,69.55,64.93
13/10/2018,65.75,65.85,66.2,69.54,55.97
13/10/2018,72.78,75.5,78.13,80.29,49.85
13/10/2018,63.45,65.39,68.58,71.75,50.31
13/10/2018,60.16,61.82,65.58,70.34,52.38
13/10/2018,66.6,67.89,71.47,77,50.27
13/10/2018,63.74,65.17,68.63,74,50.28
13/10/2018,59.92,60.93,63.83,69.71,53.21
13/10/2018,63.69,65.1,67.36,71.78,51.67
13/10/2018,63.74,64.63,67.75,73.87,50.32
13/10/2018,77.61,79.61,84.47,91.66,48.95
13/10/2018,71.51,73.42,77.58,85.39,76.15
13/10/2018,63.66,62.47,63.31,71.42,49.94
13/10/2018,84.47,84.7,84.79,92.8,51.27
13/10/2018,88.26,90.28,90.28,95.42,50.29
13/10/2018,76.96,78.84,78.25,82.3,50.29
13/10/2018,135.24,138.23,132.76,131.83,76.53
13/10/2018,84.68,86.44,82.41,79.07,55.72
13/10/2018,65.9,66.74,63.58,60.98,59.54
13/10/2018,65.63,66.72,63.55,60.53,64.35
13/10/2018,96.01,102.7,100.82,93.92,181.07
13/10/2018,83.03,89.02,86.65,79.94,60.61
13/10/2018,65.87,70.76,68.53,63.31,60.67
13/10/2018,93.79,101.43,99.58,95.68,92.4
13/10/2018,68.95,72.89,71.23,68.83,67.11
13/10/2018,65.53,69.56,70.35,68.33,67.25
13/10/2018,60.72,66.94,69.78,71.34,65.69
14/10/2018,53.19,57.39,57.5,57.76,57.46
14/10/2018,51.22,56.74,55.44,55.03,56.9
14/10/2018,48.51,54.41,52.43,50.88,54.32
14/10/2018,41.96,46.72,44.25,42.69,46.44
14/10/2018,38.04,42.26,39.05,37.18,41.08
14/10/2018,42.15,45.16,41.43,39.24,43.8
14/10/2018,43.24,48.5,45.47,42.72,48.12
14/10/2018,34.07,37.65,35.13,32.62,37.5
14/10/2018,47.25,50.47,46.53,43.15,49.08
